#Note 1: The lat. lon. and depth are corresponding to the centroid location of each subfault
#Note 2: Asymetric cosine functions are used to approximate the slip rate functions
#Total number of fault_segments=     1
#Fault_segment=   1 nx(Along-strike)=  34 Dx= 20.00 km ny(downdip)=  12 Dy= 16.00 km
#+++Boundary of Fault_segment+++     1
#Lon.    Lat.    Depth
       93.3712         3.8409        2.9324
       91.5328         9.4898        2.9324
       92.9902         9.9625        48.4845
       94.8287         4.3137	     48.4845
       93.3712         3.8409        2.9324
#Lat. 	     Lon.      depth 	 slip     rake 	    strike	dip
    5.9818   93.5534  27.7790    9.4612  109.1599   342.00000	15.00000  
    6.1529   93.4977  27.7790   10.0109  106.6267   342.00000	15.00000  
    6.3241   93.4420  27.7790    9.6055  101.8117   342.00000	15.00000  
    6.4953   93.3863  27.7790    8.5979   97.3440   342.00000	15.00000  
    6.6665   93.3305  27.7790    7.4875   97.6929   342.00000	15.00000  
    6.8376   93.2748  27.7790    6.8677  101.9125   342.00000	15.00000  
    7.0088   93.2191  27.7790    5.5639  116.6997   342.00000	15.00000  
    7.1800   93.1634  27.7790    4.9099  133.6335   342.00000	15.00000  
    7.3512   93.1077  27.7790    4.8912  127.0057   342.00000	15.00000  
    7.5223   93.0520  27.7790    4.7551  122.6233   342.00000	15.00000  
    7.6935   92.9963  27.7790    4.7569  120.8913   342.00000	15.00000  
    7.8647   92.9406  27.7790    5.5283  117.3805   342.00000	15.00000  
    8.0359   92.8849  27.7790    6.2490  112.1952   342.00000	15.00000  
    8.2071   92.8292  27.7790    7.0351  111.9845   342.00000	15.00000  
    8.3782   92.7734  27.7790    6.9796  115.7411   342.00000	15.00000  
    8.5494   92.7177  27.7790    6.5326  121.3943   342.00000	15.00000  
    8.7206   92.6620  27.7790    5.9647  123.0992   342.00000	15.00000  
    8.8918   92.6063  27.7790    5.4092  118.9226   342.00000	15.00000  
    9.0629   92.5506  27.7790    6.0542  107.7475   342.00000	15.00000  
    9.2341   92.4949  27.7790    7.2120  101.2819   342.00000	15.00000  
    9.4053   92.4392  27.7790    7.9715  103.2050   342.00000	15.00000  
    9.5765   92.3835  27.7790    7.0523  106.4695   342.00000	15.00000  
    9.7476   92.3278  27.7790    4.9192  107.9647   342.00000	15.00000  
    4.1418   94.2987  31.9201    0.0000   30.0000   342.00000	15.00000  
    4.3130   94.2430  31.9201    0.0000   30.0000   342.00000	15.00000  
    4.4842   94.1873  31.9201    0.0000   30.0000   342.00000	15.00000  
    4.6553   94.1316  31.9201    3.5832  144.0070   342.00000	15.00000  
    4.8265   94.0759  31.9201    4.9008  143.4933   342.00000	15.00000  
    4.9977   94.0202  31.9201    3.4915  108.1459   342.00000	15.00000  
    5.1689   93.9644  31.9201    3.7651   63.3651   342.00000	15.00000  
    5.3400   93.9087  31.9201    3.2232   78.4514   342.00000	15.00000  
    5.5112   93.8530  31.9201    4.2915  101.0865   342.00000	15.00000  
    5.6824   93.7973  31.9201    5.0060  105.8512   342.00000	15.00000  
    5.8536   93.7416  31.9201    6.4663  105.0575   342.00000	15.00000  
    6.0247   93.6859  31.9201    8.8316  108.5217   342.00000	15.00000  
    6.1959   93.6302  31.9201    9.9021  109.2247   342.00000	15.00000  
    6.3671   93.5745  31.9201    9.8078  106.0932   342.00000	15.00000  
    6.5383   93.5188  31.9201    8.7036  100.0568   342.00000	15.00000  
    6.7094   93.4630  31.9201    7.2547  105.9676   342.00000	15.00000  
    6.8806   93.4073  31.9201    7.1748  116.3954   342.00000	15.00000  
    7.0518   93.3516  31.9201    5.7395  128.2834   342.00000	15.00000  
    7.2230   93.2959  31.9201    4.8521  142.8061   342.00000	15.00000  
    7.3942   93.2402  31.9201    4.7931  134.7009   342.00000	15.00000  
    7.5653   93.1845  31.9201    3.9538  132.7943   342.00000	15.00000  
    7.7365   93.1288  31.9201    4.0744  128.3768   342.00000	15.00000  
    7.9077   93.0731  31.9201    4.4846  131.9629   342.00000	15.00000  
    8.0789   93.0174  31.9201    5.3570  125.1588   342.00000	15.00000  
    8.2500   92.9616  31.9201    6.7579  116.6218   342.00000	15.00000  
    8.4212   92.9059  31.9201    7.7644  117.9695   342.00000	15.00000  
    8.5924   92.8502  31.9201    8.0044  117.5914   342.00000	15.00000  
    8.7636   92.7945  31.9201    7.5964  117.5050   342.00000	15.00000  
    8.9347   92.7388  31.9201    6.9947  113.4380   342.00000	15.00000  
    9.1059   92.6831  31.9201    7.2183  104.7442   342.00000	15.00000  
    9.2771   92.6274  31.9201    8.1605  101.7190   342.00000	15.00000  
    9.4483   92.5717  31.9201    8.9697  103.3860   342.00000	15.00000  
    9.6194   92.5160  31.9201    8.2611  108.1510   342.00000	15.00000  
    9.7906   92.4602  31.9201    5.5090  110.4016   342.00000	15.00000  
    4.1848   94.4312  36.0612    0.0000   30.0000   342.00000	15.00000  
    4.3560   94.3755  36.0612    0.0000   30.0000   342.00000	15.00000  
    4.5271   94.3198  36.0612    0.0000   30.0000   342.00000	15.00000  
    4.6983   94.2641  36.0612    0.0000   30.0000   342.00000	15.00000  
    4.8695   94.2084  36.0612    5.7630  129.2866   342.00000	15.00000  
    5.0407   94.1526  36.0612    3.8671  126.4285   342.00000	15.00000  
    5.2118   94.0969  36.0612    2.5346   77.3275   342.00000	15.00000  
    5.3830   94.0412  36.0612    2.3312   63.9378   342.00000	15.00000  
    5.5542   93.9855  36.0612    3.2115   90.0373   342.00000	15.00000  
    5.7254   93.9298  36.0612    4.2712  102.4959   342.00000	15.00000  
    5.8965   93.8741  36.0612    5.0688  103.5698   342.00000	15.00000  
    6.0677   93.8184  36.0612    6.8890  106.7890   342.00000	15.00000  
    6.2389   93.7627  36.0612    8.5261  110.8202   342.00000	15.00000  
    6.4101   93.7070  36.0612    8.2751  108.3667   342.00000	15.00000  
    6.5812   93.6513  36.0612    7.1234  107.9941   342.00000	15.00000  
    6.7524   93.5955  36.0612    6.1707  119.2080   342.00000	15.00000  
    6.9236   93.5398  36.0612    6.3189  128.5041   342.00000	15.00000  
    7.0948   93.4841  36.0612    5.1077  141.3549   342.00000	15.00000  
    7.2660   93.4284  36.0612    4.3626  149.1617   342.00000	15.00000  
    7.4371   93.3727  36.0612    3.5995  138.7433   342.00000	15.00000  
    7.6083   93.3170  36.0612    2.9377  130.2233   342.00000	15.00000  
    7.7795   93.2613  36.0612    3.0666  131.6997   342.00000	15.00000  
    7.9507   93.2056  36.0612    3.7422  135.3402   342.00000	15.00000  
    8.1218   93.1499  36.0612    4.4043  130.4385   342.00000	15.00000  
    8.2930   93.0941  36.0612    5.9380  119.9685   342.00000	15.00000  
    8.4642   93.0384  36.0612    7.4997  114.2216   342.00000	15.00000  
    8.6354   92.9827  36.0612    8.2750  112.5122   342.00000	15.00000  
    8.8065   92.9270  36.0612    8.3511  114.5620   342.00000	15.00000  
    8.9777   92.8713  36.0612    7.8068  108.8163   342.00000	15.00000  
    9.1489   92.8156  36.0612    7.8940   99.8497   342.00000	15.00000  
    9.3201   92.7599  36.0612    8.4180   99.2861   342.00000	15.00000  
    9.4912   92.7042  36.0612    9.0107  103.3050   342.00000	15.00000  
    9.6624   92.6485  36.0612    8.3686  109.9350   342.00000	15.00000  
    9.8336   92.5927  36.0612    5.5865  114.3990   342.00000	15.00000  
    4.2278   94.5637  40.2023    0.0000   30.0000   342.00000	15.00000  
    4.3989   94.5080  40.2023    0.0000   30.0000   342.00000	15.00000  
    4.5701   94.4523  40.2023    0.0000   30.0000   342.00000	15.00000  
    4.7413   94.3966  40.2023    0.0000   30.0000   342.00000	15.00000  
    4.9125   94.3409  40.2023    4.8553  109.0847   342.00000	15.00000  
    5.0836   94.2851  40.2023    3.7434  127.0754   342.00000	15.00000  
    5.2548   94.2294  40.2023    2.4956   98.0726   342.00000	15.00000  
    5.4260   94.1737  40.2023    2.9493   63.5905   342.00000	15.00000  
    5.5972   94.1180  40.2023    3.2044   78.7096   342.00000	15.00000  
    5.7683   94.0623  40.2023    3.8142   96.9105   342.00000	15.00000  
    5.9395   94.0066  40.2023    3.9587  104.7056   342.00000	15.00000  
    6.1107   93.9509  40.2023    5.2549  109.0432   342.00000	15.00000  
    6.2819   93.8952  40.2023    5.9084  116.2502   342.00000	15.00000  
    6.4531   93.8395  40.2023    5.5848  118.1056   342.00000	15.00000  
    6.6242   93.7837  40.2023    5.0247  127.3346   342.00000	15.00000  
    6.7954   93.7280  40.2023    4.9507  139.2318   342.00000	15.00000  
    6.9666   93.6723  40.2023    4.9179  142.0181   342.00000	15.00000  
    7.1378   93.6166  40.2023    4.1164  149.5247   342.00000	15.00000  
    7.3089   93.5609  40.2023    3.1211  146.0925   342.00000	15.00000  
    7.4801   93.5052  40.2023    2.3418  113.4526   342.00000	15.00000  
    7.6513   93.4495  40.2023    2.4139   99.8509   342.00000	15.00000  
    7.8225   93.3938  40.2023    2.1015  120.9712   342.00000	15.00000  
    7.9936   93.3381  40.2023    2.5510  138.5262   342.00000	15.00000  
    8.1648   93.2823  40.2023    3.1450  138.9437   342.00000	15.00000  
    8.3360   93.2266  40.2023    4.4043  122.7509   342.00000	15.00000  
    8.5072   93.1709  40.2023    6.2464  112.5085   342.00000	15.00000  
    8.6783   93.1152  40.2023    7.3766  106.9751   342.00000	15.00000  
    8.8495   93.0595  40.2023    7.6490  108.7521   342.00000	15.00000  
    9.0207   93.0038  40.2023    7.4583  106.2305   342.00000	15.00000  
    9.1919   92.9481  40.2023    7.2901   97.5795   342.00000	15.00000  
    9.3631   92.8924  40.2023    7.3056   98.2431   342.00000	15.00000  
    9.5342   92.8367  40.2023    7.7861  107.8633   342.00000	15.00000  
    9.7054   92.7809  40.2023    7.1402  112.2778   342.00000	15.00000  
    9.8766   92.7252  40.2023    4.8907  116.8611   342.00000	15.00000  
    4.2707   94.6962  44.3434    0.0000   30.0000   342.00000	15.00000  
    4.4419   94.6405  44.3434    0.0000   30.0000   342.00000	15.00000  
    4.6131   94.5848  44.3434    0.0000   30.0000   342.00000	15.00000  
    4.7843   94.5291  44.3434    0.0000   30.0000   342.00000	15.00000  
    4.9554   94.4733  44.3434    2.8514   84.3316   342.00000	15.00000  
    5.1266   94.4176  44.3434    2.9078  119.4350   342.00000	15.00000  
    5.2978   94.3619  44.3434    2.8509   96.9340   342.00000	15.00000  
    5.4690   94.3062  44.3434    4.0405   69.7792   342.00000	15.00000  
